"url","title","publisher","date","category","keyword","country","image"
"https://www.modbee.com/news/business/article300531734.html","People bought a lot more used electric vehicles in 2024. Here’s what to know before you buy.","Modesto Bee","2025-02-18T15:30:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNUZVbmx3YnkxZmFEVkVSM2xpVFJDb0FSaXNBaWdCTWdZdEFwRHdrQW8=-w200-h112-p-df-rw"
"https://www.edmunds.com/top-rated/electric-truck/","Edmunds Top Rated Electric Truck 2025","Edmunds.com","2025-01-22T08:00:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNXFRV3BLYldWeVpucHZRbWQ2VFJES0JCaUxCQ2dLTWdZQmtJekZ1QVU=-w200-h112-p-df-rw"
"https://www.nikolamotor.com/nikola-initiates-comprehensive-voluntary-chapter-11-sale-process","Nikola Initiates Comprehensive Voluntary Chapter 11 Sale Process -","Nikola Motor","2025-02-19T12:37:54.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iJ0NnNHpTMGRwVFhaak9HRmZVR3BZVFJENEFoaXZCaWdLTWdPRlVRQQ=-w200-h112-p-df-rw"
"https://www.cbsnews.com/boston/news/massachusetts-truck-dealers-electric-vehicle-requirement/","Heavy duty truck dealers say new electric vehicle requirement in Massachusetts is hurting sales","CBS Boston","2025-02-20T12:50:55.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iL0NnNTVSVTVOWkRGcllraDVVRVJFVFJDUkF4ajhCU2dLTWdrQmNJeG1OdVk4Q3dJ=-w200-h112-p-df-rw"
"https://www.reuters.com/business/autos-transportation/amazon-orders-200-new-electric-heavy-trucks-daimler-germany-uk-2025-01-13/","Amazon orders 200 new electric heavy trucks from Daimler for Germany, UK","Reuters","2025-01-13T08:00:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iL0NnNXFTWGd3YVVkSk9WOWZiR3QzVFJDUUF4ai1CU2dLTWdtUklwQ3BwZVpqNWdJ=-w200-h112-p-df-rw"
"https://theevreport.com/amazon-orders-200-eactros-electric-trucks","Amazon Orders 200+ eActros Electric Trucks","The EV Report","2025-01-15T08:00:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNXhjelJXZDBwcVpUWnJlazF1VFJERUF4aW1CU2dLTWdZUlE0eHdIUWs=-w200-h112-p-df-rw"
"https://www.electrive.com/2025/02/19/uk-remains-leading-market-for-electric-buses-in-europe-but-electric-truck-sales-are-declining/","UK remains leading market for electric buses in Europe - but electric truck sales are declining","www.electrive.com","2025-02-19T14:21:07.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNVVRMWxvU2s4d1ltRnFkbkpKVFJERUF4aW1CU2dLTWdZQmdJNkVOQVk=-w200-h112-p-df-rw"
"https://finance.yahoo.com/news/week-electric-vehicles-hydrogen-trucks-120715508.html","This Week In Electric Vehicles - Hydrogen Trucks: A Cleaner Future for European Freight","Yahoo Finance","2025-02-19T12:07:15.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iL0NnNVphRTF0VEZwb2QwaEVia0prVFJEb0FSaUFCU2dLTWdtTk1ZaTFvS2lLS0FJ=-w200-h112-p-df-rw"
"https://www.ttnews.com/articles/nikola-declares-bankruptcy","Nikola Declares Bankruptcy, Will Sell Off Assets","Transport Topics","2025-02-19T14:17:39.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNVlNRXQ1UVVscmFsVmtVVEIwVFJEcUFoaUtCU2dLTWdZVk1JcW9xUVU=-w200-h112-p-df-rw"
"https://profit.pakistantoday.com.pk/2025/02/21/hutchison-ports-pakistan-introduces-electric-trucks-to-boost-sustainability/","Hutchison Ports Pakistan introduces electric trucks to boost sustainability","Profit by Pakistan Today","2025-02-21T09:40:13.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNHdkbEF3VW1ObU1EYzFZMUF4VFJDT0F4aTRCU2dLTWdZVlFvNkpKUWc=-w200-h112-p-df-rw"
"https://autonews.gasgoo.com/new_energy/70036033.html","Chinese electric heavy-duty truck startup Windrose Technology forays into Denmark","Gasgoo Auto News","2025-02-21T07:17:33.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNUtZMWRKWmpFM1dYcHZWVGcxVFJDM0FSaVRBaWdCTWdhQmxKQ3RzUVk=-w200-h112-p-df-rw"
"https://rmi.org/how-to-prepare-the-grid-for-electric-medium-and-heavy-duty-trucks-lessons-from-los-angeles/","How to Prepare the Grid for Electric Medium- and Heavy-Duty Trucks: Lessons from Los Angeles","Rocky Mountain Institute","2025-01-16T08:00:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iL0NnNUNiRFp6WlVoa04xZG5MVWRWVFJETkFoajBBeWdLTWdrQkVJS0xvR2U1MHdB=-w200-h112-p-df-rw"
"https://www.dcvelocity.com/supply-chain/other-services/green-logistics/dhl-tests-electric-truck-with-on-board-generator","DHL tests electric truck with on-board generator","DC Velocity","2025-02-20T18:34:55.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNU1PVGRtV2tOSWFHbzVRbVpwVFJDZkF4ampCU2dLTWdZcFU0cU9MUVU=-w200-h112-p-df-rw"
"https://theevreport.com/scania-and-dhl-launch-hybrid-electric-truck","Scania and DHL Launch Hybrid Electric Truck","The EV Report","2025-02-20T11:07:47.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNUpVM2xGV1VrdFNYbFFlbXBQVFJEdUFoakZCaWdLTWdZcFZJcXRLUVU=-w200-h112-p-df-rw"
"https://www.reuters.com/business/autos-transportation/chinas-electric-vehicles-are-around-3-5-years-ahead-byd-ceo-says-2025-02-18/","China's electric vehicles are around 3-5 years ahead, BYD CEO says","Reuters","2025-02-18T14:30:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNWZaVE5uTjJoUk1VSXlWVkJWVFJERUF4aW1CU2dLTWdZbFE1Yk5IUWs=-w200-h112-p-df-rw"
"https://www.reuters.com/technology/us-ev-startups-under-spotlight-nikola-files-bankruptcy-2025-02-19/","US EV startups under spotlight as Nikola files for bankruptcy","Reuters","2025-02-19T16:28:13.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNTVUblZpWTBGeU1VZGFNVUozVFJETUF4aWFCU2dLTWdZQk1JeXhIQVk=-w200-h112-p-df-rw"
"https://www.inc.com/kristin-shaw/aptera-and-telo-joined-forces-to-bring-solar-panels-to-little-electric-trucks/91146456","These Two EV Startups Joined Forces, and the Result Is Energizing for Both","Inc.","2025-02-17T19:07:46.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iI0NnNVNTekpMUVdWMWJYSlRZVXBNVFJDb0FSaXNBaWdCTWdB=-w200-h112-p-df-rw"
"https://economictimes.indiatimes.com/news/international/us/electric-truck-company-nikola-files-for-chapter-11-bankruptcy-protection-calls-it-best-possible-path-forward/articleshow/118393851.cms?from=mdr","Electric truck company Nikola files for Chapter 11 bankruptcy protection — Calls it ‘best possible path fo","The Economic Times","2025-02-19T16:15:58.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iI0NnNXRkazFJVFRZemQxUkNjRGxMVFJEZ0F4aUFCU2dLTWdB=-w200-h112-p-df-rw"
"https://nypost.com/2025/02/19/business/scandal-ridden-ev-maker-nikola-files-for-bankruptcy/","Scandal-ridden Nikola — known for its electric semi-trucks — files for bankruptcy","New York Post","2025-02-19T15:59:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iMkNnNVZNVUY1UkRGdFZVdHpjMVJCVFJERUF4aW1CU2dLTWdzQllJYXVxV2N0MHhnd05R=-w200-h112-p-df-rw"
"https://slguardian.org/electric-truck-maker-files-for-bankruptcy-following-founders-fraud-conviction/","Electric Truck Maker Files for Bankruptcy Following Founder’s Fraud Conviction","Sri Lanka Guardian","2025-02-20T21:30:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNXRjMVZtWVV3d1gyTnRlRXhmVFJDZkF4ampCU2dLTWdZQmNKQm50Z1k=-w200-h112-p-df-rw"
"https://www.hydrogeninsight.com/transport/hydrogen-and-battery-electric-truck-maker-nikola-files-for-bankruptcy/2-1-1782049?zephr_sso_ott=sqTLq3","Hydrogen truck manufacturer Nikola files for Chapter 11 bankruptcy","Hydrogen Insight","2025-02-19T18:43:08.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNVdWRVpmY0dzMk5EWk1OazVyVFJERUF4aW1CU2dLTWdZRmNJcEdyZ2M=-w200-h112-p-df-rw"
"https://www.reuters.com/business/autos-transportation/struggling-e-truck-maker-nikola-files-chapter-11-bankruptcy-protection-2025-02-19/","Nikola goes bankrupt, to sell assets in latest EV market turmoil","Reuters","2025-02-19T15:57:24.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNUlaSFo0UzBSc1dXUkxjV2RCVFJETUF4aWFCU2dLTWdZQk1JeXlIQVk=-w64-h64-p-df-rw"
"https://www.precedenceresearch.com/electric-light-commercial-vehicles-market","Electric Light Commercial Vehicles Market Demand to Hit 13.499.83 Thousand Units by 2034","Precedence Research","2025-02-20T13:30:46.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iL0NnNVRiMEpFZG05dGN6QnljRlJMVFJDb0FSaXNBaWdCTWdtQkFZb3ZBYTFpTXdF=-w200-h112-p-df-rw"
"https://www.parcelandpostaltechnologyinternational.com/news/vehicles-fleet/scania-and-dhl-to-test-electric-truck-with-fuel-powered-range-extender.html","Scania and DHL to test electric truck with fuel-​powered range extender","Parcel and Postal Technology International","2025-02-20T15:04:21.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iK0NnNXdhMmMwZW1rd09WVkhTR2t5VFJDV0F4alZCU2dLTWdZbFU0cXNMUVU=-w200-h112-p-df-rw"
"https://www.instituteforenergyresearch.org/regulation/another-biden-era-failure-electric-postal-service-trucks/","Another Biden-Era Failure: Electric Postal Service Trucks","The Institute for Energy Research","2024-12-26T08:00:00.000Z","Electric truck maker Nikola files for Chapter 11 bankruptcy","Electric Trucks","DE","https://news.google.com/api/attachments/CC8iL0NnNURNVTFIYjNBd1oyOXNVWHBvVFJERUF4aW1CU2dLTWdrQk1Jb29NdVpURGdJ=-w200-h112-p-df-rw"
"https://www.timesofisrael.com/3-recovered-hostages-laid-to-rest-in-israel-7-months-after-they-were-slain-by-hamas/","3 recovered hostages laid to rest in Israel, 7 months after they were slain by Hamas","The Times of Israel","2024-05-19T18:54:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.wsj.com/world/middle-east/israel-war-cabinet-member-sets-ultimatum-and-threatens-to-quit-government-9b1c182d","Israel War Cabinet Member Sets Ultimatum and Threatens to Quit Government","The Wall Street Journal","2024-05-19T08:32:00.000Z","News about Gaza, Israel","Israel","US",
"https://www.washingtonpost.com/world/2024/05/19/israel-hamas-war-news-gaza-palestine-rafah/","Jake Sullivan tells Israel’s Netanyahu: Connect Gaza war, political strategy","The Washington Post","2024-05-19T08:16:00.000Z","News about Israel","Israel","AU",
"https://www.jpost.com/middle-east/article-801730","Israel-Hezbollah escalations constrains Israel - analysis","The Jerusalem Post","2024-05-19T16:49:00.000Z","News about Gaza, Israel","Israel","US",
"https://www.nytimes.com/2024/05/18/world/middleeast/israel-gaza-war-netanyahu-gantz.html","Israel's Wartime Government Frays as Frustration with Netanyahu Grows","The New York Times","2024-05-18T22:24:11.000Z","News about Benjamin Netanyahu, Israel","Israel","US",
"https://www.theage.com.au/national/victoria/israel-palestine-supporters-face-off-in-rival-protests-in-melbourne-cbd-20240519-p5jets.html","Pro-Palestine supporters clash with police as rival protests converge on CBD","The Age","2024-05-19T07:37:54.000Z","News about Israel","Israel","AU",
"https://www.theguardian.com/world/article/2024/may/16/spain-denies-port-of-call-to-ship-carrying-arms-to-israel","Spain denies port of call to ship carrying arms to Israel","The Guardian","2024-05-16T21:30:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.washingtonpost.com/world/2024/05/20/israel-gaza-suffering-netanyahu-palestinian/","Palestinian suffering deepens as Netanyahu faces calls for diplomatic solution","The Washington Post","2024-05-20T04:02:19.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.timesofisrael.com/what-would-lisa-simpson-do-anti-israel-protesters-at-nyu-get-unusual-ethics-homework/","‘What would Lisa Simpson do?’ Anti-Israel NYU protesters get unusual ethics homework","The Times of Israel","2024-05-18T00:47:00.000Z","News about Israel","Israel","AU",
"https://www.i24news.tv/en/news/israel-at-war/artc-idf-announces-2-soldiers-killed-in-gaza-fighting-rocket-alert-sounds-in-southern-israel","Israel At War - LIVE UPDATES | May 19, 2024","i24NEWS","2024-05-19T20:31:16.000Z","News about Gaza, Israel","Israel","US",
"https://www.abc.net.au/news/2024-05-19/israel-army-says-body-of-one-hostage-retrieved-from-gaza/103866470","Body of Israeli hostage Ron Benjamin recovered from Gaza, says IDF","ABC News","2024-05-19T02:18:17.000Z","News about Israel","Israel","AU",
"https://www.voanews.com/a/people-flee-rafah-without-safe-options-amid-israeli-military/7617734.html","800,000 people flee Rafah without safe options amid Israeli military","Voice of America - VOA News","2024-05-18T21:54:48.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.foxnews.com/politics/stefanik-defends-speech-israels-knesset-torching-biden-democrats-equivocation-equivocation","Stefanik defends speech at Israel's Knesset torching Biden, Democrats: 'Equivocation after equivocation'","Fox News","2024-05-19T17:25:00.000Z","News about Gaza, Israel","Israel","US",
"https://www.bbc.com/news/world-us-canada-69013279","Biden plans to send $1bn arms shipment to Israel","BBC.com","2024-05-15T12:16:21.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.voanews.com/a/israel-pummels-gaza-white-house-envoy-in-israel-for-cease-fire-talks-/7618323.html","Israel pummels Gaza; White House envoy in Israel for cease-fire talks","Voice of America - VOA News","2024-05-19T16:24:23.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-05-19-24/index.html","May 19, 2024 - Israel-Gaza news","CNN","2024-05-19T22:53:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.aljazeera.com/news/2024/5/14/gaza-ceasefire-deadlocked-as-israels-rafah-attacks-set-talks-backward","Gaza ceasefire deadlocked as Israel’s Rafah attacks set talks ‘backward’","Al Jazeera English","2024-05-14T10:07:30.000Z","News about Israel","Israel","AU",
"https://www.washingtonpost.com/nation/2024/05/19/israel-gaza-university-protests-arrests/","A son’s protest against the Israel-Hamas war challenges his mom’s views","The Washington Post","2024-05-19T13:00:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.theguardian.com/world/article/2024/may/19/un-humanitarian-chief-delivers-apocalyptic-warning-over-gaza-aid","UN humanitarian chief delivers ‘apocalyptic’ warning over Gaza aid","The Guardian","2024-05-20T01:44:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.sbs.com.au/news/article/six-people-arrested-amid-stand-off-between-pro-palestinian-and-pro-israel-rallies-in-melbourne/mx6rsgixb","Six people arrested amid stand-off between pro-Palestinian and pro-Israel rallies in Melbourne","SBS News","2024-05-19T09:33:40.000Z","Pro-Palestine protests in Melbourne","Israel","AU",
"https://www.npr.org/2024/05/18/1252325103/member-of-israeli-war-cabinet-threatens-to-quit-if-gaza-plan-doesnt-change","Benny Gantz threatens to quit Israeli government over Gaza plan","NPR","2024-05-18T23:08:00.000Z","News about Gaza, Israel","Israel","US",
"https://www.smh.com.au/world/middle-east/airstrike-kills-27-in-central-gaza-israeli-leaders-divided-on-war-s-trajectory-20240520-p5jez4.html","Airstrike kills 27 in central Gaza, Israeli leaders divided on war’s trajectory","Sydney Morning Herald","2024-05-20T03:58:24.000Z","News about Israel","Israel","AU",
"https://www.aljazeera.com/program/newsfeed/2024/5/17/liars-israeli-official-heckled-at-icj-genocide-hearing","‘Liars!’, Israeli official heckled at ICJ genocide hearing","Al Jazeera English","2024-05-17T11:12:08.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.aljazeera.com/news/2024/5/17/republicans-in-us-house-pass-bill-pushing-biden-to-send-weapons-to-israel","Republicans in US House pass bill pushing Biden to send weapons to Israel","Al Jazeera English","2024-05-17T05:37:50.000Z","News about Israel","Israel","AU",
"https://www.theguardian.com/world/article/2024/may/18/israeli-forces-say-islamic-jihad-leader-islam-khamayseh-killed-in-strike-on-west-bank-jenin","Islamic Jihad leader killed in West Bank and 70 targets hit in Gaza, says Israel","The Guardian","2024-05-18T12:23:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.bbc.com/news/articles/cxwwlnrgw7go","Body of hostage recovered from Gaza, says IDF","BBC.com","2024-05-18T21:56:15.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://au.news.yahoo.com/white-house-hits-back-stefanik-215708975.html","White House hits back at Stefanik after she blasts Biden in Israel","Yahoo News Australia","2024-05-19T21:57:08.000Z","News about Israel","Israel","AU",
"https://www.cnn.com/videos/world/2024/05/19/gps-0519-david-petraeus-on-israels-counterinsurgency-strategy.cnn","On GPS: What Israel can learn from America’s actions in Iraq","CNN","2024-05-19T17:50:09.000Z","News about Israel","Israel","AU",
"https://www.bbc.com/news/articles/cglxlj4m3v0o","Israel's defence minister attacks Netanyahu over Gaza future","BBC.com","2024-05-15T19:43:21.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.voanews.com/a/us-envoy-discusses-potential-of-israel-saudi-offer-with-netanyahu/7618902.html","US envoy discusses ‘potential’ of Israel-Saudi offer with Netanyahu","Voice of America - VOA News","2024-05-20T01:09:24.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.aljazeera.com/news/2024/5/19/israeli-army-steps-up-attacks-across-gaza-as-top-us-official-visits-israel","Israeli army steps up attacks across Gaza as top US official visits Israel","Al Jazeera English","2024-05-19T19:41:15.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.politico.eu/article/europe-israel-international-criminal-court-law-gaza-netanyahu/","Europe, Israel and the International Criminal Court","POLITICO Europe","2024-05-20T03:00:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.aljazeera.com/news/liveblog/2024/5/20/israels-war-on-gaza-live-al-awda-hospital-runs-out-of-drinking-water","Israel’s war on Gaza live: Israeli tanks lay siege to al-Awda hospital | Israel War on Gaza News","Al Jazeera English","2024-05-20T05:29:09.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.theguardian.com/world/article/2024/may/18/israeli-abuse-of-jailed-palestinian-leader-marwan-barghouti-amounts-to-torture","Israeli abuse of jailed Palestinian leader Marwan Barghouti ‘amounts to torture’","The Guardian","2024-05-18T12:00:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.msnbc.com/ali-velshi/watch/-50-years-of-crime-without-punishment-new-report-details-how-israel-s-politics-were-hijacked-by-extremist-settler-ideology-211185733646","‘50 years of crime without punishment’: New report details how Israel’s politics were hijacked by extremist settler ideology","MSNBC","2024-05-18T18:07:16.000Z","News about Gaza, Israel","Israel","US",
"https://www.haaretz.com/israel-news/2024-05-19/ty-article/.premium/u-s-national-security-adviser-presents-netanyahu-with-plans-to-end-israels-war-in-gaza/0000018f-9248-d9a7-a9af-db4e0a7d0000","U.S. National Security Adviser Presents Netanyahu With Plans to End Israel's War in Gaza - Israel News","Haaretz","2024-05-19T20:38:00.000Z","News about Gaza, Israel","Israel","US",
"https://cpj.org/2024/05/journalist-casualties-in-the-israel-gaza-conflict/","Journalist casualties in the Israel-Gaza war","Committee to Protect Journalists","2024-05-19T14:37:31.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.theguardian.com/world/article/2024/may/18/father-of-woman-killed-at-israeli-festival-tells-of-relief-after-recovery-of-her-body","Israeli minister vows to quit war cabinet if PM fails to agree new Gaza plan","The Guardian","2024-05-18T17:35:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.aljazeera.com/news/liveblog/2024/5/18/israels-war-on-gaza-live-battles-in-jabalia-and-rafah-as-israel-advances","Israel's war on Gaza updates: 83 killed in unrelenting Israeli attacks","Al Jazeera English","2024-05-19T00:11:15.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.nytimes.com/2024/05/17/us/politics/israel-saudi-arabia-gaza.html","Israel Resists Grand Bargain as U.S. and Saudis Work on Security Pact","The New York Times","2024-05-17T09:03:08.000Z","News about Gaza, Israel","Israel","US",
"https://www.timesofisrael.com/beyond-israels-borders-netanyahus-arrogance-risks-israeli-egyptian-relations/","Beyond Israel’s borders: Netanyahu’s arrogance risks Israeli-Egyptian relations","The Times of Israel","2024-05-19T22:54:17.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.nytimes.com/2024/05/20/opinion/israel-gaza-idf-palestinians-human-rights.html","Opinion | Occupation Has Corrupted the Humanity of Israel's Military","The New York Times","2024-05-20T05:00:06.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://nypost.com/2024/05/19/us-news/nypd-under-fire-over-clash-with-anti-israel-demonstrators-made-it-worse/","Hamas flag proudly waved at NYC anti-Israel demonstration: 'Marching for terrorists'","New York Post","2024-05-19T21:46:59.000Z","News about Gaza, Israel","Israel","US",
"https://www.jpost.com/israel-news/article-801763","How can Israel achieve national unity? - Israel News","The Jerusalem Post","2024-05-19T23:07:36.000Z","News about Gaza, Israel","Israel","US",
"https://www.reuters.com/world/middle-east/dozens-killed-wounded-israeli-forces-thrust-deeper-gazas-jabalia-rafah-2024-05-18/","Israel pushes further into parts of north Gaza; new cracks in Netanyahu coalition","Reuters","2024-05-19T00:42:00.000Z","News about Gaza, Israel","Israel","US",
"https://www.washingtonpost.com/national-security/2024/05/16/biden-rafah-intelligence-netanyahu-strategy/","U.S. officials see strategic failure in Israel's Rafah invasion","The Washington Post","2024-05-17T02:54:00.000Z","News about Gaza, Israel","Israel","US",
"https://apnews.com/article/israel-hamas-war-gaza-aid-us-pier-05-17-2024-336c810724d107a41bb6628c721aea7c","Israel-Hamas war: Gaza aid driven across new US-built pier. Challenges remain","The Associated Press","2024-05-18T01:24:00.000Z","News about Gaza, Israel","Israel","US",
"https://theintercept.com/2024/05/18/israel-blocking-aid-gaza/","State Department Says Israel Isn't Blocking Aid. Videos Show the Opposite.","The Intercept","2024-05-18T10:00:00.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://english.alarabiya.net/News/united-states/2024/05/20/israel-urges-us-bipartisan-support-against-establishment-of-a-palestinian-state","Israel urges US bipartisan support against establishment of a Palestinian State","Al Arabiya English","2024-05-19T22:01:00.000Z","News about Israel","Israel","AU",
"https://www.aljazeera.com/news/liveblog/2024/5/19/israels-war-on-gaza-live-dozens-of-civilians-killed-in-barbaric-attacks","Israel's war on Gaza updates: Fierce fighting continues in Jabalia","Al Jazeera English","2024-05-20T00:14:48.000Z","News about Benjamin Netanyahu, Israel","Israel","GB",
"https://www.washingtonpost.com/world/2024/05/20/israel-hamas-war-news-gaza-palestine/","Biden speaks on Gaza cease-fire at Morehouse college commencement","The Washington Post","2024-05-20T07:30:00.000Z","News about Gaza, Israel","Israel","US",
"https://www.ft.com/content/42bbe534-8a0d-4ba8-9cc6-f84936d87196","The Israel-Hamas war in maps: latest updates","Financial Times","2024-05-17T18:00:00.000Z","News about Israel","Israel","AU",
"https://www.thesun.co.uk/sport/28007649/man-utd-premier-league-brighton-record-finish/","Man Utd record lowest EVER Premier League finish despite 2-0 win over Brighton as embarrassing season...","The Sun","2024-05-19T16:55:58.000Z","Brighton v Manchester United","Premier league","GB",
"https://www.skysports.com/football/news/11661/13136017/premier-league-winners-full-list-of-previous-champions-of-english-footballs-top-flight-by-year","Premier League winners: Full list of previous champions of English football's top flight by year","Sky Sports","2024-05-19T09:50:24.000Z","Top News","Premier league","GB",
"https://www.theguardian.com/us-news/article/2024/may/19/biden-morehouse-graduation-speech","Biden vows to fight ‘poison of white supremacy’ at Morehouse speech","The Guardian US","2024-05-19T17:30:00.000Z","President Joe Biden speaks at Morehouse College commencement","Joe Biden","US",
"https://www.nottinghamforest.news/2024/05/19/morgan-gibbs-white-has-just-reacted-after-nottingham-forest-secure-premier-league-survival/","Morgan Gibbs-White has just reacted after Nottingham Forest secure Premier League survival","Nottingham Forest News","2024-05-19T18:30:00.000Z","Top News","Premier league","GB",
"https://www.reuters.com/world/us/biden-speaks-morehouse-grads-after-season-campus-unrest-over-gaza-2024-05-19/","Biden reaches out to Morehouse grads on Gaza, warns of risk to democracy","Reuters","2024-05-20T00:59:00.000Z","President Joe Biden speaks at Morehouse College commencement","Joe Biden","US",
"https://www.11alive.com/article/news/politics/mixed-response-morehouse-college-president-joe-bidens-commencement-speech/85-3eff63e3-0a15-45af-8d36-69f2796558c0","Mixed response at Morehouse College during President Joe Biden's commencement speech","11Alive.com WXIA","2024-05-19T23:13:00.000Z","President Joe Biden speaks at Morehouse College commencement","Joe Biden","US",
"https://www.skysports.com/football/news/11679/13137573/man-city-win-premier-league-pep-guardiola-s-side-crowned-for-a-record-fourth-season-in-a-row","Man City win Premier League: Pep Guardiola's side crowned for a record fourth season in a row","Sky Sports","2024-05-19T17:15:00.000Z","Top News","Premier league","GB",
"https://www.cnn.com/2024/05/16/us/morehouse-college-graduation-biden-commencement/index.html","Morehouse College might halt graduation ‘on the spot’ if there are disruptions when President Biden speaks","CNN","2024-05-16T19:07:00.000Z","President Joe Biden speaks at Morehouse College commencement","Joe Biden","US",
"https://www.mlive.com/news/flint/2024/05/president-biden-addresses-thousands-rails-against-trump-at-naacp-detroit-event.html","President Biden addresses thousands, rails against Trump at NAACP Detroit event","MLive.com","2024-05-20T01:28:00.000Z","President Joe Biden speaks at Morehouse College commencement","Joe Biden","US",
"https://www.politico.com/news/2024/05/17/biden-trump-debate-2024-demands-00158586","Biden's team had a few demands for a Trump debate. A major one: No crowd.","POLITICO","2024-05-17T09:00:00.000Z","President Joe Biden speaks at Morehouse College commencement","Joe Biden","US",
"https://www.usatoday.com/story/news/politics/elections/2024/05/19/biden-morehouse-college-black-voters-gaza-war/73735471007/","Biden in Morehouse commencement speech warns of 'extremist forces'","USA TODAY","2024-05-19T19:19:34.000Z","President Joe Biden speaks at Morehouse College commencement","Joe Biden","US",
